id,full_name,url,stars,forks,commits,open_issue,closed_issue,collaborators
277005144,maudzung/Complex-YOLOv4-Pytorch,https://api.github.com/repos/maudzung/Complex-YOLOv4-Pytorch,862,184,135,41,14,4
386602166,cyqclark/fedlearn-algo,https://api.github.com/repos/cyqclark/fedlearn-algo,80,33,135,1,5,4
199090254,kundajelab/bpnet,https://api.github.com/repos/kundajelab/bpnet,89,18,135,15,21,4
327856273,Xtra-Computing/NIID-Bench,https://api.github.com/repos/Xtra-Computing/NIID-Bench,99,26,132,0,18,4
242759965,adalmia96/Cluster-Analysis,https://api.github.com/repos/adalmia96/Cluster-Analysis,45,10,131,3,0,4
137884300,nhatminh/FEDL-INFOCOM,https://api.github.com/repos/nhatminh/FEDL-INFOCOM,25,18,128,1,1,4
207497439,ivclab/CPG,https://api.github.com/repos/ivclab/CPG,91,14,127,6,3,4
351720449,autonomousvision/transfuser,https://api.github.com/repos/autonomousvision/transfuser,413,70,126,2,143,4
270273683,VideoObjectSearch/RandPerson,https://api.github.com/repos/VideoObjectSearch/RandPerson,85,17,126,1,6,4
133578010,DistributedML/FoolsGold,https://api.github.com/repos/DistributedML/FoolsGold,41,11,126,1,8,4
430113187,FudanVI/benchmarking-chinese-text-recognition,https://api.github.com/repos/FudanVI/benchmarking-chinese-text-recognition,138,22,124,14,6,4
325493840,hikopensource/DAVAR-Lab-OCR,https://api.github.com/repos/hikopensource/DAVAR-Lab-OCR,327,77,123,54,82,4
198412763,black0017/MedicalZooPytorch,https://api.github.com/repos/black0017/MedicalZooPytorch,909,197,122,14,5,4
340583523,GewelsJI/SINet-V2,https://api.github.com/repos/GewelsJI/SINet-V2,58,23,121,0,10,4
416559888,CLUEbenchmark/KgCLUE,https://api.github.com/repos/CLUEbenchmark/KgCLUE,140,33,118,7,3,4
262190723,patrick-kidger/torchcde,https://api.github.com/repos/patrick-kidger/torchcde,237,30,118,7,26,4
314171248,PeizeSun/SparseR-CNN,https://api.github.com/repos/PeizeSun/SparseR-CNN,1104,168,117,32,63,4
209254293,nmi-lab/torchneuromorphic,https://api.github.com/repos/nmi-lab/torchneuromorphic,19,17,117,0,0,4
227620826,thuml/predrnn-pytorch,https://api.github.com/repos/thuml/predrnn-pytorch,160,48,116,8,32,4
225326740,amanchadha/iSeeBetter,https://api.github.com/repos/amanchadha/iSeeBetter,297,61,115,20,17,4
183080396,adobe/frontend-regression-validator,https://api.github.com/repos/adobe/frontend-regression-validator,64,10,112,0,2,4
151067647,dumitrescustefan/ronec,https://api.github.com/repos/dumitrescustefan/ronec,46,12,110,0,4,4
106610520,eladhoffer/utils.pytorch,https://api.github.com/repos/eladhoffer/utils.pytorch,89,26,109,4,3,4
327859862,Wendison/VQMIVC,https://api.github.com/repos/Wendison/VQMIVC,154,25,109,11,26,4
197015009,vkola-lab/brain2020,https://api.github.com/repos/vkola-lab/brain2020,80,36,108,0,21,4
266869059,martiansideofthemoon/style-transfer-paraphrase,https://api.github.com/repos/martiansideofthemoon/style-transfer-paraphrase,123,32,108,14,20,4
353305030,ARBML/klaam,https://api.github.com/repos/ARBML/klaam,109,24,108,5,24,4
171268612,sunset1995/HorizonNet,https://api.github.com/repos/sunset1995/HorizonNet,238,67,107,22,13,4
354934678,SHI-Labs/Compact-Transformers,https://api.github.com/repos/SHI-Labs/Compact-Transformers,280,39,107,4,49,4
258283918,allenai/unifiedqa,https://api.github.com/repos/allenai/unifiedqa,246,37,107,2,37,4
203073561,teammatmul/project-purifier,https://api.github.com/repos/teammatmul/project-purifier,68,18,106,5,0,4
254477060,royorel/Lifespan_Age_Transformation_Synthesis,https://api.github.com/repos/royorel/Lifespan_Age_Transformation_Synthesis,411,105,104,5,20,4
175539152,NVlabs/SPADE,https://api.github.com/repos/NVlabs/SPADE,6959,929,103,82,64,4
306303016,ws-choi/Conditioned-Source-Separation-LaSAFT,https://api.github.com/repos/ws-choi/Conditioned-Source-Separation-LaSAFT,68,20,102,8,16,4
178384194,Dreem-Organization/dosed,https://api.github.com/repos/Dreem-Organization/dosed,35,13,102,2,5,4
54758833,richzhang/colorization,https://api.github.com/repos/richzhang/colorization,2829,758,101,45,48,4
292217704,whai362/pan_pp.pytorch,https://api.github.com/repos/whai362/pan_pp.pytorch,312,66,101,50,59,4
259548551,TimoStoff/event_cnn_minimal,https://api.github.com/repos/TimoStoff/event_cnn_minimal,37,19,101,5,5,4
153941786,AntreasAntoniou/HowToTrainYourMAMLPytorch,https://api.github.com/repos/AntreasAntoniou/HowToTrainYourMAMLPytorch,552,112,100,24,14,4
268541551,weecology/DeepTreeAttention,https://api.github.com/repos/weecology/DeepTreeAttention,52,25,4006,12,127,3
140285687,osmr/imgclsmob,https://api.github.com/repos/osmr/imgclsmob,2475,499,2476,10,84,3
87116976,EricCousineau-TRI/repro,https://api.github.com/repos/EricCousineau-TRI/repro,15,14,2231,0,1,3
392995634,DigitalPhonetics/IMS-Toucan,https://api.github.com/repos/DigitalPhonetics/IMS-Toucan,41,18,2176,4,60,3
103179201,sraashis/deepdyn,https://api.github.com/repos/sraashis/deepdyn,49,21,1274,6,7,3
228891845,yoshitomo-matsubara/torchdistill,https://api.github.com/repos/yoshitomo-matsubara/torchdistill,560,55,1084,0,32,3
98470332,sebastianstarke/AI4Animation,https://api.github.com/repos/sebastianstarke/AI4Animation,4840,713,993,14,87,3
318229067,f-dangel/cockpit,https://api.github.com/repos/f-dangel/cockpit,385,19,892,2,12,3
129526064,moskomule/homura,https://api.github.com/repos/moskomule/homura,95,21,843,2,25,3
256751193,Lornatang/SRGAN-PyTorch,https://api.github.com/repos/Lornatang/SRGAN-PyTorch,123,31,824,10,55,3
256155475,AllanYiin/trident,https://api.github.com/repos/AllanYiin/trident,60,12,813,0,3,3
151766514,roserustowicz/crop-type-mapping,https://api.github.com/repos/roserustowicz/crop-type-mapping,42,18,743,0,5,3
286760077,coleygroup/molpal,https://api.github.com/repos/coleygroup/molpal,77,19,670,1,20,3
245871651,KIC/pandas-ml-quant,https://api.github.com/repos/KIC/pandas-ml-quant,128,32,662,1,3,3
151625735,ithemal/Ithemal,https://api.github.com/repos/ithemal/Ithemal,117,20,639,9,40,3
300411069,allanzhao/RoboGrammar,https://api.github.com/repos/allanzhao/RoboGrammar,150,40,626,0,16,3
191442121,kiddyboots216/CommEfficient,https://api.github.com/repos/kiddyboots216/CommEfficient,39,13,598,2,7,3
235841836,kdgutier/esrnn_torch,https://api.github.com/repos/kdgutier/esrnn_torch,104,26,582,7,31,3
164249963,brendanhasz/probflow,https://api.github.com/repos/brendanhasz/probflow,127,14,565,20,22,3
181573173,marian42/shapegan,https://api.github.com/repos/marian42/shapegan,247,38,560,15,9,3
201379178,alasdairtran/transform-and-tell,https://api.github.com/repos/alasdairtran/transform-and-tell,70,14,539,20,4,3
88905488,ShangtongZhang/DeepRL,https://api.github.com/repos/ShangtongZhang/DeepRL,2678,606,479,4,85,3
127285630,csc-training/intro-to-dl,https://api.github.com/repos/csc-training/intro-to-dl,37,30,467,2,2,3
298459550,HiLab-git/SSL4MIS,https://api.github.com/repos/HiLab-git/SSL4MIS,773,182,460,18,51,3
136202513,jajupmochi/graphkit-learn,https://api.github.com/repos/jajupmochi/graphkit-learn,75,14,458,3,5,3
179439290,senwu/emmental,https://api.github.com/repos/senwu/emmental,93,20,451,1,14,3
359584591,usnistgov/alignn,https://api.github.com/repos/usnistgov/alignn,51,20,450,18,14,3
104097405,raynardj/python4ml,https://api.github.com/repos/raynardj/python4ml,11,13,433,1,6,3
152071156,yzhangcs/parser,https://api.github.com/repos/yzhangcs/parser,512,101,429,0,109,3
80655163,ellisdg/3DUnetCNN,https://api.github.com/repos/ellisdg/3DUnetCNN,1460,612,417,0,262,3
291035531,Mayukhdeb/torch-dreams,https://api.github.com/repos/Mayukhdeb/torch-dreams,207,12,408,9,36,3
226209769,maxiaoba/GRAPE,https://api.github.com/repos/maxiaoba/GRAPE,82,18,405,6,5,3
160316459,ethanyanjiali/deep-vision,https://api.github.com/repos/ethanyanjiali/deep-vision,164,53,393,14,3,3
178463843,seopbo/nlp_classification,https://api.github.com/repos/seopbo/nlp_classification,220,40,383,0,2,3
288504353,jbohnslav/deepethogram,https://api.github.com/repos/jbohnslav/deepethogram,54,19,383,29,94,3
387964669,afiaka87/clip-guided-diffusion,https://api.github.com/repos/afiaka87/clip-guided-diffusion,286,41,366,9,7,3
170045328,pycroscopy/AICrystallographer,https://api.github.com/repos/pycroscopy/AICrystallographer,22,12,336,0,0,3
310693245,openopt/chop,https://api.github.com/repos/openopt/chop,60,13,334,32,15,3
171815215,studio-ousia/luke,https://api.github.com/repos/studio-ousia/luke,449,64,333,7,122,3
173132602,CompRhys/roost,https://api.github.com/repos/CompRhys/roost,38,12,328,0,15,3
171858338,idebtor/JoyAI,https://api.github.com/repos/idebtor/JoyAI,71,81,320,0,0,3
82214976,wkentaro/pytorch-fcn,https://api.github.com/repos/wkentaro/pytorch-fcn,1528,454,319,20,121,3
191430912,patrick-kidger/signatory,https://api.github.com/repos/patrick-kidger/signatory,148,19,318,10,11,3
326179764,Ravn-Tech/HyperTag,https://api.github.com/repos/Ravn-Tech/HyperTag,147,11,318,42,35,3
277330927,thu-nics/MNSIM-2.0,https://api.github.com/repos/thu-nics/MNSIM-2.0,35,16,309,1,2,3
191130066,Zhu-Zhenhua/MNSIM_Python,https://api.github.com/repos/Zhu-Zhenhua/MNSIM_Python,27,13,309,4,1,3
337198876,DeMoriarty/TorchPQ,https://api.github.com/repos/DeMoriarty/TorchPQ,98,10,305,0,11,3
135662917,kh-kim/simple-nmt,https://api.github.com/repos/kh-kim/simple-nmt,105,52,304,1,10,3
257438133,parasj/contracode,https://api.github.com/repos/parasj/contracode,114,18,296,2,9,3
198295599,AffectAnalysisGroup/AFARtoolbox,https://api.github.com/repos/AffectAnalysisGroup/AFARtoolbox,49,18,296,2,1,3
218525794,FrontierDevelopmentLab/CUMULO,https://api.github.com/repos/FrontierDevelopmentLab/CUMULO,20,11,292,0,0,3
389026866,282857341/nnFormer,https://api.github.com/repos/282857341/nnFormer,422,133,282,48,59,3
366273328,askerlee/segtran,https://api.github.com/repos/askerlee/segtran,123,31,274,5,38,3
272709392,FalkonML/falkon,https://api.github.com/repos/FalkonML/falkon,116,13,274,10,33,3
189590197,xcmyz/FastSpeech,https://api.github.com/repos/xcmyz/FastSpeech,677,182,272,12,84,3
199516660,NVIDIA-AI-IOT/trt_pose,https://api.github.com/repos/NVIDIA-AI-IOT/trt_pose,704,229,262,122,37,3
233003789,yjh0410/yolov2-yolov3_PyTorch,https://api.github.com/repos/yjh0410/yolov2-yolov3_PyTorch,162,39,258,19,18,3
271396764,biomedia-mira/deepscm,https://api.github.com/repos/biomedia-mira/deepscm,178,37,250,6,2,3
165628649,seominjoon/denspi,https://api.github.com/repos/seominjoon/denspi,185,28,250,6,10,3
132732911,PacktPublishing/Hands-On-Intelligent-Agents-with-OpenAI-Gym,https://api.github.com/repos/PacktPublishing/Hands-On-Intelligent-Agents-with-OpenAI-Gym,223,117,244,1,35,3
93894601,lupoglaz/TorchProteinLibrary,https://api.github.com/repos/lupoglaz/TorchProteinLibrary,94,20,242,8,21,3
168022250,vliu15/dialogue-seq2seq,https://api.github.com/repos/vliu15/dialogue-seq2seq,27,11,240,0,1,3
186698598,adobe/antialiased-cnns,https://api.github.com/repos/adobe/antialiased-cnns,1491,191,239,13,32,3
166743301,openseg-group/openseg.pytorch,https://api.github.com/repos/openseg-group/openseg.pytorch,973,111,231,26,71,3
223378676,maxjcohen/transformer,https://api.github.com/repos/maxjcohen/transformer,472,115,230,7,48,3
182318468,quantumiracle/Popular-RL-Algorithms,https://api.github.com/repos/quantumiracle/Popular-RL-Algorithms,468,65,230,0,18,3
384479688,Kitware/pyLiDAR-SLAM,https://api.github.com/repos/Kitware/pyLiDAR-SLAM,136,19,229,1,0,3
438839283,facebookresearch/rlmeta,https://api.github.com/repos/facebookresearch/rlmeta,248,16,229,7,6,3
143899436,pclucas14/GansFallingShort,https://api.github.com/repos/pclucas14/GansFallingShort,57,12,229,0,8,3
200892176,Tomiinek/Multilingual_Text_to_Speech,https://api.github.com/repos/Tomiinek/Multilingual_Text_to_Speech,525,111,226,0,75,3
252311029,neheller/kits21,https://api.github.com/repos/neheller/kits21,112,27,226,8,12,3
256053482,Kaixhin/imitation-learning,https://api.github.com/repos/Kaixhin/imitation-learning,187,21,224,2,2,3
208883499,kdexd/virtex,https://api.github.com/repos/kdexd/virtex,498,59,221,6,23,3
314968016,guitarmind/kaggle_moa_winner_hungry_for_gold,https://api.github.com/repos/guitarmind/kaggle_moa_winner_hungry_for_gold,89,19,216,0,0,3
174159404,yewsg/yews,https://api.github.com/repos/yewsg/yews,12,13,215,4,5,3
274666326,FlowModelingControl/flowtorch,https://api.github.com/repos/FlowModelingControl/flowtorch,35,13,213,3,31,3
366300368,Ma-Lab-Berkeley/MCR2,https://api.github.com/repos/Ma-Lab-Berkeley/MCR2,37,16,211,0,0,3
105216383,peteanderson80/Matterport3DSimulator,https://api.github.com/repos/peteanderson80/Matterport3DSimulator,310,106,210,29,68,3
201765888,p768lwy3/torecsys,https://api.github.com/repos/p768lwy3/torecsys,86,14,210,3,0,3
218556329,dtamayo/spock,https://api.github.com/repos/dtamayo/spock,51,12,209,0,13,3
283377873,yeyupiaoling/MASR,https://api.github.com/repos/yeyupiaoling/MASR,108,25,207,0,51,3
129265550,Zhaoyi-Yan/Shift-Net_pytorch,https://api.github.com/repos/Zhaoyi-Yan/Shift-Net_pytorch,330,76,205,30,43,3
211042971,tcapelle/timeseries_fastai,https://api.github.com/repos/tcapelle/timeseries_fastai,229,20,205,0,8,3
168464978,vumaasha/Atlas,https://api.github.com/repos/vumaasha/Atlas,61,13,203,0,2,3
157633459,stas00/ipyexperiments,https://api.github.com/repos/stas00/ipyexperiments,144,10,203,0,5,3
177960461,Extreme-classification/deepxml,https://api.github.com/repos/Extreme-classification/deepxml,41,10,203,3,10,3
196249009,IlyaOvodov/AngelinaReader,https://api.github.com/repos/IlyaOvodov/AngelinaReader,17,12,201,20,23,3
140593875,stefanch/sGDML,https://api.github.com/repos/stefanch/sGDML,72,25,198,5,11,3
324713145,shibuiwilliam/ml-system-in-actions,https://api.github.com/repos/shibuiwilliam/ml-system-in-actions,132,35,197,2,5,3
146045763,bioinform/neusomatic,https://api.github.com/repos/bioinform/neusomatic,142,47,194,20,30,3
147358497,jjerry-k/learning_framework,https://api.github.com/repos/jjerry-k/learning_framework,29,13,190,0,2,3
91400646,HendrikStrobelt/Seq2Seq-Vis,https://api.github.com/repos/HendrikStrobelt/Seq2Seq-Vis,426,69,186,18,13,3
355996799,Duankaiwen/LSNet,https://api.github.com/repos/Duankaiwen/LSNet,134,25,182,24,6,3
218172200,pranaymanocha/PerceptualAudio,https://api.github.com/repos/pranaymanocha/PerceptualAudio,239,27,178,4,13,3
274688623,UMBCvision/CompRess,https://api.github.com/repos/UMBCvision/CompRess,62,12,178,0,4,3
450447497,ashawkey/torch-ngp,https://api.github.com/repos/ashawkey/torch-ngp,174,11,178,41,102,3
112776167,anhaidgroup/deepmatcher,https://api.github.com/repos/anhaidgroup/deepmatcher,402,92,176,66,24,3
164207261,unit8co/vegans,https://api.github.com/repos/unit8co/vegans,456,32,176,2,5,3
211106827,CMUSTRUDEL/DIRE,https://api.github.com/repos/CMUSTRUDEL/DIRE,45,12,174,4,2,3
274584304,jiangyao-scu/JL-DCF-pytorch,https://api.github.com/repos/jiangyao-scu/JL-DCF-pytorch,53,15,173,2,1,3
129793058,MrGiovanni/UNetPlusPlus,https://api.github.com/repos/MrGiovanni/UNetPlusPlus,1619,431,172,49,28,3
245949080,turtlesoupy/this-word-does-not-exist,https://api.github.com/repos/turtlesoupy/this-word-does-not-exist,923,72,172,14,33,3
288096687,tmabraham/UPIT,https://api.github.com/repos/tmabraham/UPIT,78,15,170,5,15,3
176069746,lopuhin/transformer-lm,https://api.github.com/repos/lopuhin/transformer-lm,160,45,169,9,15,3
145078284,koriavinash1/DeepBrainSeg,https://api.github.com/repos/koriavinash1/DeepBrainSeg,128,36,169,7,3,3
413288566,krasserm/perceiver-io,https://api.github.com/repos/krasserm/perceiver-io,124,18,166,0,23,3
349303310,NVIDIA/trt-samples-for-hackathon-cn,https://api.github.com/repos/NVIDIA/trt-samples-for-hackathon-cn,123,36,165,33,19,3
258879692,YannDubs/Neural-Process-Family,https://api.github.com/repos/YannDubs/Neural-Process-Family,96,17,163,4,3,3
254849434,DengPingFan/Inf-Net,https://api.github.com/repos/DengPingFan/Inf-Net,253,90,162,0,26,3
131170808,isayev/ReLeaSE,https://api.github.com/repos/isayev/ReLeaSE,246,111,160,27,8,3
147889932,ktaebum/AttentionedDeepPaint,https://api.github.com/repos/ktaebum/AttentionedDeepPaint,84,14,159,6,6,3
300464730,smitkiri/ehr-relation-extraction,https://api.github.com/repos/smitkiri/ehr-relation-extraction,35,21,156,3,19,3
178219057,allanj/pytorch_neural_crf,https://api.github.com/repos/allanj/pytorch_neural_crf,233,46,153,2,33,3
225759924,lmbxmu/ABCPruner,https://api.github.com/repos/lmbxmu/ABCPruner,122,23,153,4,4,3
194636029,vincent-thevenin/Realistic-Neural-Talking-Head-Models,https://api.github.com/repos/vincent-thevenin/Realistic-Neural-Talking-Head-Models,724,184,151,30,40,3
63941563,IvanoLauriola/MKLpy,https://api.github.com/repos/IvanoLauriola/MKLpy,96,42,150,5,13,3
177616420,achaiah/pywick,https://api.github.com/repos/achaiah/pywick,366,38,149,1,13,3
142129096,jiangxiluning/FOTS.PyTorch,https://api.github.com/repos/jiangxiluning/FOTS.PyTorch,558,181,148,78,26,3
206344693,Lornatang/CycleGAN-PyTorch,https://api.github.com/repos/Lornatang/CycleGAN-PyTorch,47,13,148,1,6,3
190798192,sacmehta/EdgeNets,https://api.github.com/repos/sacmehta/EdgeNets,369,77,147,6,31,3
312003857,wazenmai/MIDI-BERT,https://api.github.com/repos/wazenmai/MIDI-BERT,97,10,147,3,5,3
194361525,ahmedmalaa/deep-learning-uncertainty,https://api.github.com/repos/ahmedmalaa/deep-learning-uncertainty,440,64,142,0,2,3
109272230,nyu-mll/GLUE-baselines,https://api.github.com/repos/nyu-mll/GLUE-baselines,495,141,141,15,11,3
237817461,Cogito2012/UString,https://api.github.com/repos/Cogito2012/UString,24,12,141,2,9,3
320330205,TZYSJTU/Sketch-Generation-with-Drawing-Process-Guided-by-Vector-Flow-and-Grayscale,https://api.github.com/repos/TZYSJTU/Sketch-Generation-with-Drawing-Process-Guided-by-Vector-Flow-and-Grayscale,193,40,140,3,2,3
376156964,facebookresearch/simmc2,https://api.github.com/repos/facebookresearch/simmc2,46,13,139,7,38,3
368293480,microsoft/table-transformer,https://api.github.com/repos/microsoft/table-transformer,100,19,137,34,28,3
251138849,StanfordASL/CoCo,https://api.github.com/repos/StanfordASL/CoCo,21,10,133,0,0,3
371470455,DevinKreuzer/SAN,https://api.github.com/repos/DevinKreuzer/SAN,68,16,132,1,3,3
210920442,echonet/dynamic,https://api.github.com/repos/echonet/dynamic,224,84,131,20,27,3
255638464,dvgodoy/PyTorchStepByStep,https://api.github.com/repos/dvgodoy/PyTorchStepByStep,159,59,131,5,15,3
132988198,so-much-meta/lczero_tools,https://api.github.com/repos/so-much-meta/lczero_tools,29,17,131,3,2,3
383720601,opendilab/DI-drive,https://api.github.com/repos/opendilab/DI-drive,210,26,129,4,7,3
311813416,NVIDIA/clara-train-examples,https://api.github.com/repos/NVIDIA/clara-train-examples,72,56,128,12,5,3
171564291,Hellisotherpeople/CX_DB8,https://api.github.com/repos/Hellisotherpeople/CX_DB8,181,24,126,3,3,3
153253963,deep500/deep500,https://api.github.com/repos/deep500/deep500,79,21,124,2,1,3
252799295,lucidrains/sinkhorn-transformer,https://api.github.com/repos/lucidrains/sinkhorn-transformer,198,13,123,1,22,3
191399289,natashamjaques/neural_chat,https://api.github.com/repos/natashamjaques/neural_chat,153,28,122,3,2,3
206393689,ViswanathaReddyGajjala/EfficientNet-RetinaNet,https://api.github.com/repos/ViswanathaReddyGajjala/EfficientNet-RetinaNet,35,13,121,0,4,3
293589652,yzyouzhang/AIR-ASVspoof,https://api.github.com/repos/yzyouzhang/AIR-ASVspoof,38,13,118,0,29,3
391567742,thu-coai/EVA,https://api.github.com/repos/thu-coai/EVA,94,23,117,1,74,3
376060768,iarai/NeurIPS2021-traffic4cast,https://api.github.com/repos/iarai/NeurIPS2021-traffic4cast,18,13,116,0,3,3
348645926,hukaixuan19970627/yolov5_obb,https://api.github.com/repos/hukaixuan19970627/yolov5_obb,512,140,115,84,437,3
98017074,hpzhao/SummaRuNNer,https://api.github.com/repos/hpzhao/SummaRuNNer,242,81,115,2,35,3
421600344,Paulescu/hands-on-rl,https://api.github.com/repos/Paulescu/hands-on-rl,35,12,115,1,1,3
258892383,RL-Research-Cohiba/Reinforcement_Learning,https://api.github.com/repos/RL-Research-Cohiba/Reinforcement_Learning,117,69,114,0,0,3
136517946,titipata/detecting-scientific-claim,https://api.github.com/repos/titipata/detecting-scientific-claim,115,16,114,8,11,3
189437648,JunMa11/SegLoss,https://api.github.com/repos/JunMa11/SegLoss,2632,484,113,5,38,3
247504258,ajsanjoaquin/COVID-19-Scanner,https://api.github.com/repos/ajsanjoaquin/COVID-19-Scanner,49,31,113,0,0,3
352906346,JihyongOh/XVFI,https://api.github.com/repos/JihyongOh/XVFI,166,23,113,9,7,3
247893161,LogicJake/competition_baselines,https://api.github.com/repos/LogicJake/competition_baselines,281,206,112,3,2,3
129643607,ChiWeiHsiao/DeepVO-pytorch,https://api.github.com/repos/ChiWeiHsiao/DeepVO-pytorch,210,79,112,37,13,3
297711790,waittim/mask-detector,https://api.github.com/repos/waittim/mask-detector,58,20,112,2,1,3
327583655,TencentYoutuResearch/PersonReID-YouReID,https://api.github.com/repos/TencentYoutuResearch/PersonReID-YouReID,41,16,110,2,5,3
266728942,theblackcat102/edgedict,https://api.github.com/repos/theblackcat102/edgedict,245,39,107,7,7,3
143350153,varunagrawal/tiny-faces-pytorch,https://api.github.com/repos/varunagrawal/tiny-faces-pytorch,132,34,107,8,13,3
288142727,ckiplab/ckip-transformers,https://api.github.com/repos/ckiplab/ckip-transformers,236,28,106,1,20,3
204743853,AIPHES/emnlp19-moverscore,https://api.github.com/repos/AIPHES/emnlp19-moverscore,133,18,106,11,12,3
149487759,LaunchpadAI/space-bandits,https://api.github.com/repos/LaunchpadAI/space-bandits,89,27,105,7,12,3
92769355,DagnyT/hardnet,https://api.github.com/repos/DagnyT/hardnet,397,81,104,4,39,3
393275285,ARISE-Initiative/robomimic,https://api.github.com/repos/ARISE-Initiative/robomimic,107,28,104,3,36,3
235654890,daveredrum/ScanRefer,https://api.github.com/repos/daveredrum/ScanRefer,134,24,104,4,15,3
325756465,VinAIResearch/JointIDSF,https://api.github.com/repos/VinAIResearch/JointIDSF,45,16,104,1,5,3
110309695,davrempe/domain-transfer-net,https://api.github.com/repos/davrempe/domain-transfer-net,34,16,104,1,11,3
137830527,ThibaultGROUEIX/3D-CODED,https://api.github.com/repos/ThibaultGROUEIX/3D-CODED,287,44,102,5,37,3
390894467,marlbenchmark/off-policy,https://api.github.com/repos/marlbenchmark/off-policy,78,16,102,7,3,3
275711880,ros-industrial/easy_perception_deployment,https://api.github.com/repos/ros-industrial/easy_perception_deployment,34,10,102,2,15,3
257721941,mcahny/vps,https://api.github.com/repos/mcahny/vps,240,45,101,12,10,3
221034087,zhangyu2ustc/gcn_tutorial_test,https://api.github.com/repos/zhangyu2ustc/gcn_tutorial_test,17,18,101,0,1,3
199568423,keshik6/deep-image-retrieval,https://api.github.com/repos/keshik6/deep-image-retrieval,29,11,101,1,2,3
380674093,kuielab/mdx-net,https://api.github.com/repos/kuielab/mdx-net,41,10,101,6,20,3
22177757,maranemil/howto,https://api.github.com/repos/maranemil/howto,34,17,3787,0,0,2
104623696,Ewenwan/MVision,https://api.github.com/repos/Ewenwan/MVision,6264,2484,3394,15,17,2
125682590,yghlc/Landuse_DL,https://api.github.com/repos/yghlc/Landuse_DL,23,14,1964,0,2,2
107235080,delta-onera/delta_tb,https://api.github.com/repos/delta-onera/delta_tb,41,17,1756,1,1,2
221723816,WZMIAOMIAO/deep-learning-for-image-processing,https://api.github.com/repos/WZMIAOMIAO/deep-learning-for-image-processing,6633,3238,1292,24,314,2
185895043,kishwarshafin/pepper,https://api.github.com/repos/kishwarshafin/pepper,140,25,1281,15,155,2
27425067,dreamsxin/example,https://api.github.com/repos/dreamsxin/example,94,26,1072,1,0,2
353968278,Tencent/PatrickStar,https://api.github.com/repos/Tencent/PatrickStar,550,43,1009,7,48,2
121407825,RobotLocomotion/pytorch-dense-correspondence,https://api.github.com/repos/RobotLocomotion/pytorch-dense-correspondence,487,110,927,9,103,2
221172378,dsindex/iclassifier,https://api.github.com/repos/dsindex/iclassifier,40,11,910,1,1,2
210423095,utiasSTARS/bingham-rotation-learning,https://api.github.com/repos/utiasSTARS/bingham-rotation-learning,141,19,840,2,3,2
137657199,DanRuta/xVA-Synth,https://api.github.com/repos/DanRuta/xVA-Synth,273,30,781,15,8,2
104077958,rkwitt/teaching,https://api.github.com/repos/rkwitt/teaching,29,17,776,0,1,2
94660205,XuezheMax/NeuroNLP2,https://api.github.com/repos/XuezheMax/NeuroNLP2,431,86,700,5,39,2
190106827,adioshun/gitBook_Tutorial_PCL,https://api.github.com/repos/adioshun/gitBook_Tutorial_PCL,38,10,670,3,0,2
340237564,sherlcok314159/ML,https://api.github.com/repos/sherlcok314159/ML,103,34,628,0,1,2
124276031,strongio/torch-kalman,https://api.github.com/repos/strongio/torch-kalman,102,16,626,3,26,2
311595051,ZJCV/ZCls,https://api.github.com/repos/ZJCV/ZCls,109,18,607,1,9,2
228916030,jacquesboitreaud/OptiMol,https://api.github.com/repos/jacquesboitreaud/OptiMol,20,10,579,3,0,2
169447021,cheind/pytorch-blender,https://api.github.com/repos/cheind/pytorch-blender,367,29,573,6,12,2
411118559,imhuay/studies,https://api.github.com/repos/imhuay/studies,67,18,569,7,3,2
378774343,tgisaturday/dalle-lightning,https://api.github.com/repos/tgisaturday/dalle-lightning,54,10,560,2,11,2
68511643,carefree0910/MachineLearning,https://api.github.com/repos/carefree0910/MachineLearning,979,709,551,2,5,2
117516956,MachineLP/py_workSpace,https://api.github.com/repos/MachineLP/py_workSpace,17,15,549,0,0,2
184317473,CMU-CREATE-Lab/deep-smoke-machine,https://api.github.com/repos/CMU-CREATE-Lab/deep-smoke-machine,83,23,502,1,9,2
145790590,debadeepta/vnla,https://api.github.com/repos/debadeepta/vnla,58,13,492,0,3,2
376860503,ML4ITS/mtad-gat-pytorch,https://api.github.com/repos/ML4ITS/mtad-gat-pytorch,83,21,474,5,13,2
142182592,mjendrusch/torchsupport,https://api.github.com/repos/mjendrusch/torchsupport,18,14,470,1,0,2
240005839,ZhaoJ9014/Anti-UAV,https://api.github.com/repos/ZhaoJ9014/Anti-UAV,60,13,462,4,1,2
88887833,AllenCellModeling/pytorch_integrated_cell,https://api.github.com/repos/AllenCellModeling/pytorch_integrated_cell,39,10,461,27,33,2
260394447,TRoboto/Udacity,https://api.github.com/repos/TRoboto/Udacity,44,42,459,0,0,2
163507326,hijkzzz/alpha-zero-gomoku,https://api.github.com/repos/hijkzzz/alpha-zero-gomoku,288,45,447,1,32,2
140360685,Mariewelt/OpenChem,https://api.github.com/repos/Mariewelt/OpenChem,441,86,444,14,2,2
183363753,ivannz/cplxmodule,https://api.github.com/repos/ivannz/cplxmodule,85,24,444,7,11,2
158468916,PartnershipOnAI/safelife,https://api.github.com/repos/PartnershipOnAI/safelife,51,14,444,4,9,2
