id,full_name,url,stars,forks,commits,open_issue,closed_issue
432652408,Deci-AI/super-gradients,https://api.github.com/repos/Deci-AI/super-gradients,290,24,1693,3,17
378358786,VDIGPKU/CBNetV2,https://api.github.com/repos/VDIGPKU/CBNetV2,261,43,1692,41,18
227332007,nusdbsystem/singa-auto,https://api.github.com/repos/nusdbsystem/singa-auto,10,14,1673,12,41
348154786,mir-group/nequip,https://api.github.com/repos/mir-group/nequip,139,23,1667,9,37
132939275,hackingmaterials/automatminer,https://api.github.com/repos/hackingmaterials/automatminer,89,36,1666,35,138
106030394,StanfordSNR/puffer,https://api.github.com/repos/StanfordSNR/puffer,636,100,1642,0,15
305144746,geohot/tinygrad,https://api.github.com/repos/geohot/tinygrad,5175,587,1625,21,147
309501896,facebookresearch/fairo,https://api.github.com/repos/facebookresearch/fairo,710,60,1615,170,215
16139078,robocomp/robocomp-robolab,https://api.github.com/repos/robocomp/robocomp-robolab,11,37,1611,6,5
186716715,rapidsai/clx,https://api.github.com/repos/rapidsai/clx,136,58,1601,9,84
248248401,Jittor/jittor,https://api.github.com/repos/Jittor/jittor,2348,235,1572,164,74
217121692,mlrun/functions,https://api.github.com/repos/mlrun/functions,20,34,1572,5,4
112676803,apple/turicreate,https://api.github.com/repos/apple/turicreate,10593,1122,1571,493,1293
273400964,POSTECH-CVLab/PyTorch-StudioGAN,https://api.github.com/repos/POSTECH-CVLab/PyTorch-StudioGAN,2438,219,1571,22,70
276901861,jdb78/pytorch-forecasting,https://api.github.com/repos/jdb78/pytorch-forecasting,1740,270,1563,324,265
294508228,quic/sense,https://api.github.com/repos/quic/sense,646,90,1563,11,22
72647345,ECP-CANDLE/Benchmarks,https://api.github.com/repos/ECP-CANDLE/Benchmarks,44,76,1552,22,7
111835796,pytorch/ignite,https://api.github.com/repos/pytorch/ignite,3876,527,1548,112,1061
352855165,ASUS-AICS/LibMultiLabel,https://api.github.com/repos/ASUS-AICS/LibMultiLabel,102,15,1547,3,14
297697041,kssteven418/I-BERT,https://api.github.com/repos/kssteven418/I-BERT,97,13,1540,22,6
54228300,mozilla/fathom,https://api.github.com/repos/mozilla/fathom,1927,85,1529,71,86
150154628,pytorch/FBGEMM,https://api.github.com/repos/pytorch/FBGEMM,766,237,1527,18,80
98565575,facebookresearch/ReAgent,https://api.github.com/repos/facebookresearch/ReAgent,3123,453,1525,31,75
416157128,mosaicml/composer,https://api.github.com/repos/mosaicml/composer,207,20,1520,51,379
36567109,Pinafore/qb,https://api.github.com/repos/Pinafore/qb,160,50,1511,4,63
224148738,fepegar/torchio,https://api.github.com/repos/fepegar/torchio,1286,170,1501,41,387
256061008,intel/intel-extension-for-pytorch,https://api.github.com/repos/intel/intel-extension-for-pytorch,262,51,1494,44,135
232335424,braindecode/braindecode,https://api.github.com/repos/braindecode/braindecode,290,84,1491,36,150
68528301,RedisAI/RedisAI,https://api.github.com/repos/RedisAI/RedisAI,663,77,1487,84,233
285689796,TuragaLab/DECODE,https://api.github.com/repos/TuragaLab/DECODE,40,14,1484,29,92
291039942,hyz-xmaster/VarifocalNet,https://api.github.com/repos/hyz-xmaster/VarifocalNet,268,42,1483,25,8
323528623,hyz-xmaster/swa_object_detection,https://api.github.com/repos/hyz-xmaster/swa_object_detection,205,20,1482,11,7
108329371,fastmachinelearning/hls4ml,https://api.github.com/repos/fastmachinelearning/hls4ml,608,223,1476,123,202
339376987,AI4Finance-Foundation/FinRL-Meta,https://api.github.com/repos/AI4Finance-Foundation/FinRL-Meta,255,115,1473,49,51
147224878,atomistic-machine-learning/schnetpack,https://api.github.com/repos/atomistic-machine-learning/schnetpack,429,134,1469,3,179
262941206,ain-soph/trojanzoo,https://api.github.com/repos/ain-soph/trojanzoo,128,32,1465,10,55
142940093,pytorch/botorch,https://api.github.com/repos/pytorch/botorch,2196,247,1463,56,309
343663036,pppppM/mmdetection-distiller,https://api.github.com/repos/pppppM/mmdetection-distiller,41,13,1461,7,0
12615987,stereomatchingkiss/blogCodes2,https://api.github.com/repos/stereomatchingkiss/blogCodes2,95,47,1439,5,3
351354197,neulab/ExplainaBoard,https://api.github.com/repos/neulab/ExplainaBoard,240,23,1434,88,134
206660580,facebookresearch/detectron2,https://api.github.com/repos/facebookresearch/detectron2,19936,5430,1433,272,2954
156786638,HJReachability/ilqgames,https://api.github.com/repos/HJReachability/ilqgames,51,20,1424,9,20
174234670,Sujit-O/pykg2vec,https://api.github.com/repos/Sujit-O/pykg2vec,417,95,1402,26,67
200869792,IBM/lale,https://api.github.com/repos/IBM/lale,250,62,1401,18,40
71472695,PythonOT/POT,https://api.github.com/repos/PythonOT/POT,1389,392,1400,32,146
120036188,HazyResearch/fonduer,https://api.github.com/repos/HazyResearch/fonduer,377,80,1397,16,163
97159209,TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,https://api.github.com/repos/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials,3019,1493,1394,12,0
164936937,IntelAI/nauta,https://api.github.com/repos/IntelAI/nauta,395,65,1388,13,21
131881622,NVIDIA/DeepLearningExamples,https://api.github.com/repos/NVIDIA/DeepLearningExamples,7694,2172,1387,171,544
124191804,yao-lab/yao-lab.github.io,https://api.github.com/repos/yao-lab/yao-lab.github.io,15,31,1385,0,0
284096588,Xilinx/Vitis-In-Depth-Tutorial,https://api.github.com/repos/Xilinx/Vitis-In-Depth-Tutorial,107,64,1381,2,14
169164539,facebookresearch/habitat-sim,https://api.github.com/repos/facebookresearch/habitat-sim,1373,268,1379,65,532
73559416,pyprob/pyprob,https://api.github.com/repos/pyprob/pyprob,365,50,1371,26,8
185628775,automl/NASLib,https://api.github.com/repos/automl/NASLib,189,38,1370,19,18
198590691,cnr-isti-vclab/TagLab,https://api.github.com/repos/cnr-isti-vclab/TagLab,32,16,1370,18,17
203999962,open-mmlab/mmediting,https://api.github.com/repos/open-mmlab/mmediting,2743,530,1367,40,517
235860204,microsoft/DeepSpeed,https://api.github.com/repos/microsoft/DeepSpeed,6322,726,1362,542,715
390650144,Yuxiang1995/ICDAR2021_MFD,https://api.github.com/repos/Yuxiang1995/ICDAR2021_MFD,75,23,1359,4,9
32975069,PatternRecognition/OpenBMI,https://api.github.com/repos/PatternRecognition/OpenBMI,152,101,1350,0,23
274077856,mindspore-ai/akg,https://api.github.com/repos/mindspore-ai/akg,147,27,1345,6,3
148566613,mlcommons/inference,https://api.github.com/repos/mlcommons/inference,578,334,1342,40,526
311009578,RUCAIBox/TextBox,https://api.github.com/repos/RUCAIBox/TextBox,339,60,1340,0,42
347789090,xingyizhou/CenterNet2,https://api.github.com/repos/xingyizhou/CenterNet2,1004,153,1337,50,34
303801602,jameschapman19/cca_zoo,https://api.github.com/repos/jameschapman19/cca_zoo,66,21,1337,9,65
269026129,Azure/AML-Kubernetes,https://api.github.com/repos/Azure/AML-Kubernetes,46,15,1326,8,91
326245899,ignc-research/arena-rosnav,https://api.github.com/repos/ignc-research/arena-rosnav,67,41,1324,4,7
80464421,Erotemic/ubelt,https://api.github.com/repos/Erotemic/ubelt,592,43,1323,3,11
225547305,amov-lab/Prometheus,https://api.github.com/repos/amov-lab/Prometheus,1044,252,1322,0,0
172116949,uma-pi1/kge,https://api.github.com/repos/uma-pi1/kge,485,106,1322,24,137
292764302,pycroscopy/atomai,https://api.github.com/repos/pycroscopy/atomai,50,15,1319,5,5
161183046,ria-com/nomeroff-net,https://api.github.com/repos/ria-com/nomeroff-net,346,124,1315,10,113
151299234,mila-iqia/babyai,https://api.github.com/repos/mila-iqia/babyai,528,108,1315,8,37
359624909,pytorch/functorch,https://api.github.com/repos/pytorch/functorch,609,41,1314,238,283
145670155,open-mmlab/mmcv,https://api.github.com/repos/open-mmlab/mmcv,3503,977,1310,158,789
144268544,elbayadm/attn2d,https://api.github.com/repos/elbayadm/attn2d,482,73,1308,3,7
192824415,alex-petrenko/sample-factory,https://api.github.com/repos/alex-petrenko/sample-factory,310,45,1306,7,70
209618556,IBM/mcas,https://api.github.com/repos/IBM/mcas,46,14,1302,10,30
99846383,horovod/horovod,https://api.github.com/repos/horovod/horovod,12145,2011,1300,334,1806
320591199,neuralmagic/sparseml,https://api.github.com/repos/neuralmagic/sparseml,808,63,1299,12,131
221723816,WZMIAOMIAO/deep-learning-for-image-processing,https://api.github.com/repos/WZMIAOMIAO/deep-learning-for-image-processing,6633,3238,1292,24,314
160543708,mars-project/mars,https://api.github.com/repos/mars-project/mars,2358,297,1284,196,968
157845016,labmlai/labml,https://api.github.com/repos/labmlai/labml,1010,73,1284,16,17
180608802,sacdallago/bio_embeddings,https://api.github.com/repos/sacdallago/bio_embeddings,209,29,1282,44,150
259718912,tequilahub/tequila,https://api.github.com/repos/tequilahub/tequila,229,65,1281,0,19
185895043,kishwarshafin/pepper,https://api.github.com/repos/kishwarshafin/pepper,140,25,1281,15,155
163302390,njustesen/botbowl,https://api.github.com/repos/njustesen/botbowl,95,37,1280,31,77
415969774,deepchecks/deepchecks,https://api.github.com/repos/deepchecks/deepchecks,1080,69,1278,214,672
369428935,microsoft/torchgeo,https://api.github.com/repos/microsoft/torchgeo,638,65,1276,59,224
103179201,sraashis/deepdyn,https://api.github.com/repos/sraashis/deepdyn,49,21,1274,6,7
145148726,Azure/MachineLearningNotebooks,https://api.github.com/repos/Azure/MachineLearningNotebooks,2865,2066,1261,315,1052
266369147,takuseno/d3rlpy,https://api.github.com/repos/takuseno/d3rlpy,521,79,1258,44,164
76210069,pytorch/text,https://api.github.com/repos/pytorch/text,2950,697,1257,241,486
261086130,ourownstory/neural_prophet,https://api.github.com/repos/ourownstory/neural_prophet,2075,262,1251,67,347
227744442,shanglianlm0525/CvPytorch,https://api.github.com/repos/shanglianlm0525/CvPytorch,50,15,1248,4,2
127010483,deeptime-ml/deeptime,https://api.github.com/repos/deeptime-ml/deeptime,344,39,1245,10,47
344649485,pliang279/MultiBench,https://api.github.com/repos/pliang279/MultiBench,139,20,1240,5,16
257688216,quic/aimet,https://api.github.com/repos/quic/aimet,851,161,1239,94,782
180455099,data-integration-toolkit/ditk,https://api.github.com/repos/data-integration-toolkit/ditk,18,74,1238,0,0
141242285,PreferredAI/cornac,https://api.github.com/repos/PreferredAI/cornac,530,87,1236,9,108
110852412,eleurent/highway-env,https://api.github.com/repos/eleurent/highway-env,1141,343,1235,94,224
29286224,intel/libxcam,https://api.github.com/repos/intel/libxcam,473,199,1231,8,74
263687600,openvinotoolkit/nncf,https://api.github.com/repos/openvinotoolkit/nncf,405,102,1230,23,212
176126178,CogStack/MedCAT,https://api.github.com/repos/CogStack/MedCAT,231,62,1228,3,55
194616672,BNUCNL/dnnbrain,https://api.github.com/repos/BNUCNL/dnnbrain,32,30,1226,0,1
136846372,rlworkgroup/garage,https://api.github.com/repos/rlworkgroup/garage,1404,247,1221,196,807
178251395,NeuroDiffGym/neurodiffeq,https://api.github.com/repos/NeuroDiffGym/neurodiffeq,256,37,1221,17,65
215649623,Xilinx/Vitis-AI,https://api.github.com/repos/Xilinx/Vitis-AI,759,439,1220,156,906
201518876,asyml/forte,https://api.github.com/repos/asyml/forte,157,54,1215,97,314
32690570,OHDSI/PatientLevelPrediction,https://api.github.com/repos/OHDSI/PatientLevelPrediction,128,71,1204,28,211
303680708,IEEESFIT1/OpenOctober,https://api.github.com/repos/IEEESFIT1/OpenOctober,27,51,1203,5,380
63804925,tmancal74/quantarhei,https://api.github.com/repos/tmancal74/quantarhei,13,14,1203,14,36
247511463,beta-team/beta-recsys,https://api.github.com/repos/beta-team/beta-recsys,118,29,1201,19,104
125461170,PacktPublishing/Deep-Reinforcement-Learning-Hands-On,https://api.github.com/repos/PacktPublishing/Deep-Reinforcement-Learning-Hands-On,2334,1158,1199,25,56
138826167,MIDS-scaling-up/v2,https://api.github.com/repos/MIDS-scaling-up/v2,75,111,1199,13,5
69576253,GoogleCloudPlatform/cloudml-samples,https://api.github.com/repos/GoogleCloudPlatform/cloudml-samples,1453,869,1198,0,207
198616978,UKPLab/sentence-transformers,https://api.github.com/repos/UKPLab/sentence-transformers,7105,1411,1191,866,768
218188149,kan-bayashi/ParallelWaveGAN,https://api.github.com/repos/kan-bayashi/ParallelWaveGAN,959,245,1185,32,199
159841177,Kitware/Danesfield,https://api.github.com/repos/Kitware/Danesfield,90,43,1183,6,4
157610031,CODARcode/MGARD,https://api.github.com/repos/CODARcode/MGARD,15,15,1181,12,58
109972425,MIC-DKFZ/TractSeg,https://api.github.com/repos/MIC-DKFZ/TractSeg,129,50,1169,23,199
215489464,PoCInnovation/Workshops,https://api.github.com/repos/PoCInnovation/Workshops,327,62,1161,0,2
183790380,NVIDIA-AI-IOT/torch2trt,https://api.github.com/repos/NVIDIA-AI-IOT/torch2trt,3133,533,1159,217,420
305901775,TL-System/plato,https://api.github.com/repos/TL-System/plato,135,33,1159,1,59
16369027,lextoumbourou/notes,https://api.github.com/repos/lextoumbourou/notes,48,37,1158,0,0
191459368,herobd/Visual-Template-Free-Form-Parsing,https://api.github.com/repos/herobd/Visual-Template-Free-Form-Parsing,75,25,1158,7,4
114683429,StanfordVL/GibsonEnv,https://api.github.com/repos/StanfordVL/GibsonEnv,716,128,1156,42,68
365552545,bigscience-workshop/bigscience,https://api.github.com/repos/bigscience-workshop/bigscience,173,18,1156,11,4
350814742,tournesol-app/tournesol,https://api.github.com/repos/tournesol-app/tournesol,73,12,1152,113,422
239880741,urvashik/knnlm,https://api.github.com/repos/urvashik/knnlm,168,31,1151,4,2
321615949,tztztztztz/eqlv2,https://api.github.com/repos/tztztztztz/eqlv2,89,14,1148,12,15
150755179,NLPatVCU/medaCy,https://api.github.com/repos/NLPatVCU/medaCy,348,83,1136,20,61
262189878,UCLA-VAST/AutoSA,https://api.github.com/repos/UCLA-VAST/AutoSA,90,21,1125,8,8
103272485,DeepRank/deeprank,https://api.github.com/repos/DeepRank/deeprank,79,21,1125,74,93
313501668,wenet-e2e/wenet,https://api.github.com/repos/wenet-e2e/wenet,1797,461,1116,57,567
72968591,PPPLDeepLearning/plasma-python,https://api.github.com/repos/PPPLDeepLearning/plasma-python,71,38,1115,20,10
247033379,MIND-Lab/OCTIS,https://api.github.com/repos/MIND-Lab/OCTIS,314,28,1111,20,62
139635485,mikgroup/sigpy,https://api.github.com/repos/mikgroup/sigpy,186,59,1110,13,42
382420841,bigscience-workshop/Megatron-DeepSpeed,https://api.github.com/repos/bigscience-workshop/Megatron-DeepSpeed,94,32,1109,51,62
168025831,OpenImageDenoise/oidn,https://api.github.com/repos/OpenImageDenoise/oidn,1200,107,1104,18,123
188117825,coarse-graining/cgnet,https://api.github.com/repos/coarse-graining/cgnet,35,20,1104,10,57
253757187,terrier-org/pyterrier,https://api.github.com/repos/terrier-org/pyterrier,182,38,1103,27,194
276785864,datawhalechina/easy-rl,https://api.github.com/repos/datawhalechina/easy-rl,3330,886,1102,42,72
376789478,TomMao23/multiyolov5,https://api.github.com/repos/TomMao23/multiyolov5,241,87,1101,0,23
277982133,open-mmlab/mmdetection3d,https://api.github.com/repos/open-mmlab/mmdetection3d,2056,566,1100,172,965
132476190,PIQuIL/QuCumber,https://api.github.com/repos/PIQuIL/QuCumber,159,30,1097,9,67
225537951,Bluefog-Lib/bluefog,https://api.github.com/repos/Bluefog-Lib/bluefog,253,58,1093,26,31
217113590,KevinMusgrave/pytorch-metric-learning,https://api.github.com/repos/KevinMusgrave/pytorch-metric-learning,4144,513,1091,40,386
130725814,NVIDIA/apex,https://api.github.com/repos/NVIDIA/apex,6092,937,1090,562,494
224034848,zhonge/cryodrgn,https://api.github.com/repos/zhonge/cryodrgn,134,42,1088,71,91
211822289,timeseriesAI/tsai,https://api.github.com/repos/timeseriesAI/tsai,1702,249,1087,20,464
100464123,microsoft/MMdnn,https://api.github.com/repos/microsoft/MMdnn,5515,977,1084,324,289
228891845,yoshitomo-matsubara/torchdistill,https://api.github.com/repos/yoshitomo-matsubara/torchdistill,560,55,1084,0,32
138831170,facebookresearch/mmf,https://api.github.com/repos/facebookresearch/mmf,4799,828,1079,150,486
39791887,noahbenson/neuropythy,https://api.github.com/repos/noahbenson/neuropythy,89,16,1075,2,19
89846872,jindongwang/transferlearning,https://api.github.com/repos/jindongwang/transferlearning,8766,3076,1074,3,286
201998885,theislab/scarches,https://api.github.com/repos/theislab/scarches,166,28,1072,16,94
27425067,dreamsxin/example,https://api.github.com/repos/dreamsxin/example,94,26,1072,1,0
214004797,krisrs1128/glacier_mapping,https://api.github.com/repos/krisrs1128/glacier_mapping,17,14,1072,3,6
304451364,rlberry-py/rlberry,https://api.github.com/repos/rlberry-py/rlberry,90,15,1068,20,61
175851515,BloodAxe/pytorch-toolbelt,https://api.github.com/repos/BloodAxe/pytorch-toolbelt,1200,90,1067,1,24
144964647,nginyc/rafiki,https://api.github.com/repos/nginyc/rafiki,29,23,1065,38,66
178459453,HorizonRobotics/alf,https://api.github.com/repos/HorizonRobotics/alf,145,33,1063,47,198
241095326,adap/flower,https://api.github.com/repos/adap/flower,765,193,1060,146,171
259012383,FREVA-CLINT/climatereconstructionAI,https://api.github.com/repos/FREVA-CLINT/climatereconstructionAI,21,10,1043,0,1
217433767,facebookresearch/pytorch3d,https://api.github.com/repos/facebookresearch/pytorch3d,5655,809,1040,148,1096
355559187,open-mmlab/mmocr,https://api.github.com/repos/open-mmlab/mmocr,2145,356,1038,91,674
317930627,aiqc/AIQC,https://api.github.com/repos/aiqc/AIQC,58,16,1034,21,34
97533515,skorch-dev/skorch,https://api.github.com/repos/skorch-dev/skorch,4370,307,1032,50,411
38003337,nussl/nussl,https://api.github.com/repos/nussl/nussl,448,72,1029,31,134
114475042,rusty1s/pytorch_scatter,https://api.github.com/repos/rusty1s/pytorch_scatter,900,101,1022,18,282
272587927,st-tech/zr-obp,https://api.github.com/repos/st-tech/zr-obp,366,47,1022,8,31
95862535,apple/coremltools,https://api.github.com/repos/apple/coremltools,2560,400,1021,192,918
252778465,NVIDIA-Merlin/NVTabular,https://api.github.com/repos/NVIDIA-Merlin/NVTabular,651,102,1018,185,567
180572200,dbiir/UER-py,https://api.github.com/repos/dbiir/UER-py,1919,353,1013,120,126
315330275,n00mkrad/flowframes,https://api.github.com/repos/n00mkrad/flowframes,426,36,1013,94,89
176995564,bespoke-silicon-group/bsg_replicant,https://api.github.com/repos/bespoke-silicon-group/bsg_replicant,20,11,1011,35,222
353968278,Tencent/PatrickStar,https://api.github.com/repos/Tencent/PatrickStar,550,43,1009,7,48
