id,full_name,url,stars,forks,commit,openIssue,closedIssue,collaborators
143430309,rundherum/pymia,https://api.github.com/repos/rundherum/pymia,46,11,834,7,25,4
161178225,omegaml/omegaml,https://api.github.com/repos/omegaml/omegaml,74,10,160,35,25,4
225055032,Guillem96/efficientdet-tf,https://api.github.com/repos/Guillem96/efficientdet-tf,95,22,109,2,25,3
160178512,zhangpengpengpeng/PedestrianDetectionSystem,https://api.github.com/repos/zhangpengpengpeng/PedestrianDetectionSystem,244,102,108,0,25,3
343429224,dorarad/gansformer,https://api.github.com/repos/dorarad/gansformer,1105,117,300,4,25,2
132256900,daigo0927/pwcnet,https://api.github.com/repos/daigo0927/pwcnet,68,24,134,12,25,2
411396353,ron2111/Awesome-Projects-Collection,https://api.github.com/repos/ron2111/Awesome-Projects-Collection,151,281,756,11,24,157
142076747,microsoft/ailab,https://api.github.com/repos/microsoft/ailab,6932,1293,134,24,24,43
171296096,MAIF/melusine,https://api.github.com/repos/MAIF/melusine,269,45,553,9,24,20
126007415,SPFlow/SPFlow,https://api.github.com/repos/SPFlow/SPFlow,217,61,630,23,24,19
116682868,ARM-software/ML-examples,https://api.github.com/repos/ARM-software/ML-examples,286,149,103,27,24,16
193117233,gmalivenko/onnx2keras,https://api.github.com/repos/gmalivenko/onnx2keras,146,81,164,82,24,13
153401259,AboudyKreidieh/h-baselines,https://api.github.com/repos/AboudyKreidieh/h-baselines,154,30,323,5,24,11
138827014,XiaoMi/mace-models,https://api.github.com/repos/XiaoMi/mace-models,338,72,258,4,24,10
63595107,tobegit3hub/tensorflow_template_application,https://api.github.com/repos/tobegit3hub/tensorflow_template_application,1856,734,205,16,24,9
261307692,SforAiDl/decepticonlp,https://api.github.com/repos/SforAiDl/decepticonlp,12,11,107,13,24,8
90050085,DLTK/DLTK,https://api.github.com/repos/DLTK/DLTK,1293,396,379,7,24,6
194144428,IBM/depiction,https://api.github.com/repos/IBM/depiction,38,21,285,5,24,6
248690852,DataCanvasIO/DeepTables,https://api.github.com/repos/DataCanvasIO/DeepTables,397,191,268,16,24,5
194063819,fizyr/tf-retinanet,https://api.github.com/repos/fizyr/tf-retinanet,112,34,123,5,24,4
175599901,LPDI-EPFL/masif,https://api.github.com/repos/LPDI-EPFL/masif,290,87,440,15,24,3
94956993,crownpku/Rasa_NLU_Chi,https://api.github.com/repos/crownpku/Rasa_NLU_Chi,1291,400,2348,75,23,78
58378976,Tiramisu-Compiler/tiramisu,https://api.github.com/repos/Tiramisu-Compiler/tiramisu,778,105,3625,34,23,33
136415622,IBM/powerai,https://api.github.com/repos/IBM/powerai,56,53,376,22,23,18
252506212,heartexlabs/label-studio-ml-backend,https://api.github.com/repos/heartexlabs/label-studio-ml-backend,73,41,171,16,23,12
200259166,deepmind/bsuite,https://api.github.com/repos/deepmind/bsuite,1270,166,159,2,23,11
267506367,thunlp/OpenMatch,https://api.github.com/repos/thunlp/OpenMatch,391,44,157,2,23,9
80978083,JackonYang/captcha-tensorflow,https://api.github.com/repos/JackonYang/captcha-tensorflow,767,235,129,2,23,9
204887841,bark-simulator/bark-ml,https://api.github.com/repos/bark-simulator/bark-ml,53,12,1504,3,23,8
63896496,ijmarshall/robotreviewer,https://api.github.com/repos/ijmarshall/robotreviewer,90,45,629,8,23,8
119905182,tensorflow/kfac,https://api.github.com/repos/tensorflow/kfac,177,38,127,8,23,6
107836790,mokemokechicken/reversi-alpha-zero,https://api.github.com/repos/mokemokechicken/reversi-alpha-zero,628,166,268,17,23,4
161854576,PINTO0309/OpenVINO-YoloV3,https://api.github.com/repos/PINTO0309/OpenVINO-YoloV3,533,171,201,51,23,4
182024460,yehengchen/Object-Detection-and-Tracking,https://api.github.com/repos/yehengchen/Object-Detection-and-Tracking,1407,660,530,67,23,3
53326300,riga/tfdeploy,https://api.github.com/repos/riga/tfdeploy,346,39,170,11,23,3
118073734,Koziev/chatbot,https://api.github.com/repos/Koziev/chatbot,163,44,466,23,23,2
32975069,PatternRecognition/OpenBMI,https://api.github.com/repos/PatternRecognition/OpenBMI,152,101,1255,0,22,27
272853727,huawei-noah/noah-research,https://api.github.com/repos/huawei-noah/noah-research,422,72,327,10,22,17
241845020,smaranjitghose/DeepPixel,https://api.github.com/repos/smaranjitghose/DeepPixel,21,36,227,2,22,13
286167370,datawhalechina/fun-rec,https://api.github.com/repos/datawhalechina/fun-rec,1075,354,210,1,22,10
129931530,IntelAI/unet,https://api.github.com/repos/IntelAI/unet,208,96,794,1,22,8
301518781,microsoft/onnxruntime-extensions,https://api.github.com/repos/microsoft/onnxruntime-extensions,63,19,153,17,22,8
189067098,ANTsX/ANTsPyNet,https://api.github.com/repos/ANTsX/ANTsPyNet,98,19,577,4,22,7
176367517,NVIDIA/framework-determinism,https://api.github.com/repos/NVIDIA/framework-determinism,336,26,298,9,22,6
57906189,geffy/tffm,https://api.github.com/repos/geffy/tffm,776,187,107,17,22,6
129887529,hammerlab/cytokit,https://api.github.com/repos/hammerlab/cytokit,96,18,301,9,22,5
164249963,brendanhasz/probflow,https://api.github.com/repos/brendanhasz/probflow,125,13,565,18,22,3
96311842,serengil/tensorflow-101,https://api.github.com/repos/serengil/tensorflow-101,778,554,460,0,22,3
111991760,qq547276542/Agriculture_KnowledgeGraph,https://api.github.com/repos/qq547276542/Agriculture_KnowledgeGraph,3005,1374,195,54,22,3
153042051,Tencent/tencent-ml-images,https://api.github.com/repos/Tencent/tencent-ml-images,2932,496,156,42,22,3
222270558,SJTU-Thinklab-Det/DOTA-DOAI,https://api.github.com/repos/SJTU-Thinklab-Det/DOTA-DOAI,524,109,152,11,22,3
176226132,Jungjee/RawNet,https://api.github.com/repos/Jungjee/RawNet,167,41,131,1,22,2
209459144,apache/submarine,https://api.github.com/repos/apache/submarine,537,208,870,19,21,60
164936937,IntelAI/nauta,https://api.github.com/repos/IntelAI/nauta,394,65,1388,13,21,21
167783484,scorelab/tensormap,https://api.github.com/repos/scorelab/tensormap,36,74,172,52,21,15
320346918,p-lambda/wilds,https://api.github.com/repos/p-lambda/wilds,331,72,520,0,21,11
73594093,zzw922cn/Automatic_Speech_Recognition,https://api.github.com/repos/zzw922cn/Automatic_Speech_Recognition,2743,547,266,68,21,9
118638675,JdeRobot/ObjectDetector,https://api.github.com/repos/JdeRobot/ObjectDetector,14,14,102,4,21,8
256514676,RasaHQ/rasalit,https://api.github.com/repos/RasaHQ/rasalit,247,50,141,7,21,4
170949861,mnicnc404/CartoonGan-tensorflow,https://api.github.com/repos/mnicnc404/CartoonGan-tensorflow,751,215,343,20,21,3
272709392,FalkonML/falkon,https://api.github.com/repos/FalkonML/falkon,115,12,251,7,21,3
235348659,bytedance/fedlearner,https://api.github.com/repos/bytedance/fedlearner,734,152,890,6,20,34
65310972,VIAME/VIAME,https://api.github.com/repos/VIAME/VIAME,156,65,6055,24,20,27
254050292,AI4Bharat/indic-bert,https://api.github.com/repos/AI4Bharat/indic-bert,228,33,250,3,20,17
438303578,jina-ai/docarray,https://api.github.com/repos/jina-ai/docarray,517,31,241,6,20,15
385326325,google/jaxopt,https://api.github.com/repos/google/jaxopt,409,23,294,24,20,14
11688464,acgetchell/CDT-plusplus,https://api.github.com/repos/acgetchell/CDT-plusplus,49,22,1920,2,20,7
224101851,SKKU-ESLAB/Auto-Compression,https://api.github.com/repos/SKKU-ESLAB/Auto-Compression,15,15,518,2,20,7
257203487,gkaissis/PriMIA,https://api.github.com/repos/gkaissis/PriMIA,100,17,299,0,20,7
269934921,HealthML/self-supervised-3d-tasks,https://api.github.com/repos/HealthML/self-supervised-3d-tasks,123,26,509,2,20,5
223432971,metal3d/keras-video-generators,https://api.github.com/repos/metal3d/keras-video-generators,70,22,130,17,20,5
170272437,lacmus-foundation/lacmus,https://api.github.com/repos/lacmus-foundation/lacmus,159,30,155,3,20,4
259558900,sicara/tf2-yolov4,https://api.github.com/repos/sicara/tf2-yolov4,192,44,151,18,20,3
116941481,perslev/MultiPlanarUNet,https://api.github.com/repos/perslev/MultiPlanarUNet,146,31,352,0,20,2
134639763,yaserkl/RLSeq2Seq,https://api.github.com/repos/yaserkl/RLSeq2Seq,719,159,181,12,20,2
366002152,optuna/optuna-examples,https://api.github.com/repos/optuna/optuna-examples,151,48,1171,10,19,58
198669252,google/tf-quant-finance,https://api.github.com/repos/google/tf-quant-finance,2984,402,843,14,19,33
223357324,CLUEbenchmark/CLUE,https://api.github.com/repos/CLUEbenchmark/CLUE,2509,426,501,45,19,17
101913498,IBM/tensorflow-hangul-recognition,https://api.github.com/repos/IBM/tensorflow-hangul-recognition,218,134,101,4,19,16
66940339,GlobalFishingWatch/vessel-classification,https://api.github.com/repos/GlobalFishingWatch/vessel-classification,67,11,438,24,19,9
130418835,dragonfly/dragonfly,https://api.github.com/repos/dragonfly/dragonfly,621,205,397,34,19,9
95449617,bioinf-jku/TTUR,https://api.github.com/repos/bioinf-jku/TTUR,668,149,232,16,19,9
230524692,realnc/dosbox-core,https://api.github.com/repos/realnc/dosbox-core,22,13,4788,14,19,8
72236823,jparkhill/TensorMol,https://api.github.com/repos/jparkhill/TensorMol,237,75,1724,18,19,8
198997104,tensorlayer/RLzoo,https://api.github.com/repos/tensorlayer/RLzoo,464,78,342,4,19,8
192185135,christianhidber/easyagents,https://api.github.com/repos/christianhidber/easyagents,32,19,343,7,19,3
85496265,drscotthawley/panotti,https://api.github.com/repos/drscotthawley/panotti,249,75,310,16,19,2
57308710,bio-ontology-research-group/deepgo,https://api.github.com/repos/bio-ontology-research-group/deepgo,54,23,153,7,19,2
186706933,Azure-Samples/azure-intelligent-edge-patterns,https://api.github.com/repos/Azure-Samples/azure-intelligent-edge-patterns,102,121,5364,29,18,47
211362544,aws/aws-sam-cli-app-templates,https://api.github.com/repos/aws/aws-sam-cli-app-templates,190,128,163,14,18,43
107602547,instacart/lore,https://api.github.com/repos/instacart/lore,1537,128,271,16,18,21
184105548,tensorflow/gan,https://api.github.com/repos/tensorflow/gan,695,192,389,13,18,15
204012530,openkinome/kinoml,https://api.github.com/repos/openkinome/kinoml,34,15,736,14,18,8
367164407,google-research/falken,https://api.github.com/repos/google-research/falken,204,25,450,10,18,6
20634831,robotika/osgar,https://api.github.com/repos/robotika/osgar,11,10,1618,44,18,5
330914717,unifyai/ivy,https://api.github.com/repos/unifyai/ivy,394,25,1310,130,18,5
348125989,bdtinc/maskcam,https://api.github.com/repos/bdtinc/maskcam,172,65,247,3,18,5
314538511,qurator-spk/eynollah,https://api.github.com/repos/qurator-spk/eynollah,145,14,292,23,18,4
326007569,princeton-nlp/DensePhrases,https://api.github.com/repos/princeton-nlp/DensePhrases,402,50,235,0,18,4
71651079,galeone/dynamic-training-bench,https://api.github.com/repos/galeone/dynamic-training-bench,214,29,358,1,18,3
124719703,ZhaoJ9014/Multi-Human-Parsing,https://api.github.com/repos/ZhaoJ9014/Multi-Human-Parsing,568,101,237,23,18,3
134982442,gmihaila/ml_things,https://api.github.com/repos/gmihaila/ml_things,150,46,288,2,18,2
76467158,huangyh09/brie,https://api.github.com/repos/huangyh09/brie,33,11,146,10,18,2
163192215,XinArkh/VNect,https://api.github.com/repos/XinArkh/VNect,196,34,109,0,18,2
155524900,ARM-software/Tool-Solutions,https://api.github.com/repos/ARM-software/Tool-Solutions,158,98,416,3,17,23
134300570,IBM/claimed,https://api.github.com/repos/IBM/claimed,1416,2493,538,12,17,15
145448471,HelioML/HelioML,https://api.github.com/repos/HelioML/HelioML,42,30,462,13,17,14
140302908,supervisely/supervisely,https://api.github.com/repos/supervisely/supervisely,371,64,205,32,17,14
213035548,ChineseGLUE/ChineseGLUE,https://api.github.com/repos/ChineseGLUE/ChineseGLUE,1561,233,365,17,17,12
112056490,uTensor/utensor_cgen,https://api.github.com/repos/uTensor/utensor_cgen,44,34,778,21,17,11
181401988,avisingh599/reward-learning-rl,https://api.github.com/repos/avisingh599/reward-learning-rl,333,62,1550,11,17,10
122826182,openfoodfacts/openfoodfacts-ai,https://api.github.com/repos/openfoodfacts/openfoodfacts-ai,136,39,158,35,17,10
394865540,cgarciae/treex,https://api.github.com/repos/cgarciae/treex,178,11,196,7,17,8
275100993,PacktPublishing/Tensorflow-2-Reinforcement-Learning-Cookbook,https://api.github.com/repos/PacktPublishing/Tensorflow-2-Reinforcement-Learning-Cookbook,85,52,317,1,17,5
195387613,zurutech/ashpy,https://api.github.com/repos/zurutech/ashpy,86,11,262,24,17,5
110900914,pkomiske/EnergyFlow,https://api.github.com/repos/pkomiske/EnergyFlow,29,30,407,1,17,4
116769587,sekilab/RoadDamageDetector,https://api.github.com/repos/sekilab/RoadDamageDetector,429,194,113,18,17,4
182318468,quantumiracle/Popular-RL-Algorithms,https://api.github.com/repos/quantumiracle/Popular-RL-Algorithms,456,66,206,0,17,3
104623696,Ewenwan/MVision,https://api.github.com/repos/Ewenwan/MVision,6243,2475,3394,13,17,2
137778789,jim-schwoebel/voicebook,https://api.github.com/repos/jim-schwoebel/voicebook,291,61,646,8,17,2
257438918,BBillot/SynthSeg,https://api.github.com/repos/BBillot/SynthSeg,90,22,214,2,17,2
358678977,NVlabs/tiny-cuda-nn,https://api.github.com/repos/NVlabs/tiny-cuda-nn,769,53,164,4,17,2
195560510,ocampor/image-quality,https://api.github.com/repos/ocampor/image-quality,230,49,106,13,17,2
173207349,NCBI-Hackathons/RNA-Seq-in-the-Cloud,https://api.github.com/repos/NCBI-Hackathons/RNA-Seq-in-the-Cloud,17,16,501,9,16,22
292165029,alibaba/EasyTransfer,https://api.github.com/repos/alibaba/EasyTransfer,736,152,158,19,16,14
100738837,LiberAI/NSpM,https://api.github.com/repos/LiberAI/NSpM,185,87,177,15,16,13
144027556,deepmind/trfl,https://api.github.com/repos/deepmind/trfl,3110,379,123,4,16,13
92978981,alphacsc/alphacsc,https://api.github.com/repos/alphacsc/alphacsc,84,32,547,11,16,8
212812417,openremote/or-objectdetection,https://api.github.com/repos/openremote/or-objectdetection,80,50,272,14,16,8
53299992,rgiduthuri/openvx_tutorial,https://api.github.com/repos/rgiduthuri/openvx_tutorial,206,76,105,6,16,8
276864551,ecmwf/climetlab,https://api.github.com/repos/ecmwf/climetlab,160,32,1950,0,16,7
183037923,arangoml/arangopipe,https://api.github.com/repos/arangoml/arangopipe,102,11,359,14,16,7
37860149,mailgyc/doudizhu,https://api.github.com/repos/mailgyc/doudizhu,352,174,247,2,16,6
169905771,compomics/DeepLC,https://api.github.com/repos/compomics/DeepLC,22,10,330,0,16,5
172490285,wubinzzu/NeuRec,https://api.github.com/repos/wubinzzu/NeuRec,897,209,217,13,16,5
5697090,wookayin/dotfiles,https://api.github.com/repos/wookayin/dotfiles,218,82,1643,1,16,4
125326602,PacktPublishing/Advanced-Deep-Learning-with-Keras,https://api.github.com/repos/PacktPublishing/Advanced-Deep-Learning-with-Keras,1208,731,435,0,16,4
266869059,martiansideofthemoon/style-transfer-paraphrase,https://api.github.com/repos/martiansideofthemoon/style-transfer-paraphrase,122,32,102,10,16,4
323755904,bdqnghi/infercode,https://api.github.com/repos/bdqnghi/infercode,52,14,297,8,16,3
171101047,KUR-creative/SickZil-Machine,https://api.github.com/repos/KUR-creative/SickZil-Machine,1079,142,284,66,16,3
114664506,deepsphere/deepsphere-cosmo-tf1,https://api.github.com/repos/deepsphere/deepsphere-cosmo-tf1,115,26,472,0,16,2
290981320,microsoft/fastformers,https://api.github.com/repos/microsoft/fastformers,618,36,4322,1,15,394
331735599,openvinotoolkit/openvino_tensorflow,https://api.github.com/repos/openvinotoolkit/openvino_tensorflow,117,26,1510,1,15,54
385275507,google-research/scenic,https://api.github.com/repos/google-research/scenic,718,75,179,4,15,22
315463340,mrdbourke/tensorflow-deep-learning,https://api.github.com/repos/mrdbourke/tensorflow-deep-learning,2140,894,524,3,15,14
352990360,FederatedAI/FATE-Flow,https://api.github.com/repos/FederatedAI/FATE-Flow,16,10,822,2,15,9
169129147,aws-samples/amazon-sagemaker-script-mode,https://api.github.com/repos/aws-samples/amazon-sagemaker-script-mode,136,95,208,0,15,8
159568339,dreadl0ck/netcap,https://api.github.com/repos/dreadl0ck/netcap,1532,137,1637,1,15,7
316361368,FedML-AI/FedNLP,https://api.github.com/repos/FedML-AI/FedNLP,192,29,614,10,15,6
169803974,castorini/birch,https://api.github.com/repos/castorini/birch,132,29,230,12,15,6
194139116,paperswithcode/axcell,https://api.github.com/repos/paperswithcode/axcell,312,46,187,0,15,6
212650293,SciSharp/SciSharp-Stack-Examples,https://api.github.com/repos/SciSharp/SciSharp-Stack-Examples,211,75,165,21,15,6
202435057,martinResearch/DEODR,https://api.github.com/repos/martinResearch/DEODR,236,18,586,7,15,5
169527185,smellslikeml/ActionAI,https://api.github.com/repos/smellslikeml/ActionAI,510,154,131,23,15,5
22489033,lazyprogrammer/machine_learning_examples,https://api.github.com/repos/lazyprogrammer/machine_learning_examples,6554,5537,344,30,15,4
61924149,chuyangliu/snake,https://api.github.com/repos/chuyangliu/snake,1338,382,230,1,15,3
44738414,kstaats/karoo_gp,https://api.github.com/repos/kstaats/karoo_gp,140,62,182,7,15,3
199210403,jomjol/water-meter-system-complete,https://api.github.com/repos/jomjol/water-meter-system-complete,128,36,154,2,15,3
144081173,philtabor/Youtube-Code-Repository,https://api.github.com/repos/philtabor/Youtube-Code-Repository,504,330,186,20,15,2
177510440,tucan9389/tf2-mobile-2d-single-pose-estimation,https://api.github.com/repos/tucan9389/tf2-mobile-2d-single-pose-estimation,144,38,153,33,15,2
149666254,tensorflow/mesh,https://api.github.com/repos/tensorflow/mesh,1195,210,646,62,14,42
284096588,Xilinx/Vitis-In-Depth-Tutorial,https://api.github.com/repos/Xilinx/Vitis-In-Depth-Tutorial,107,64,1381,2,14,20
279782181,SanjayMarreddi/Emotion-Investigator,https://api.github.com/repos/SanjayMarreddi/Emotion-Investigator,42,65,267,13,14,14
210706616,IntelAI/he-transformer,https://api.github.com/repos/IntelAI/he-transformer,125,28,271,23,14,11
93413270,google/patents-public-data,https://api.github.com/repos/google/patents-public-data,320,122,110,17,14,11
89018492,broadinstitute/keras-resnet,https://api.github.com/repos/broadinstitute/keras-resnet,278,124,124,25,14,9
149591037,ctuning/ck-mlperf,https://api.github.com/repos/ctuning/ck-mlperf,34,20,1423,3,14,8
151165530,microsoft/SparseSC,https://api.github.com/repos/microsoft/SparseSC,39,18,421,14,14,7
187992998,hsp-iit/pybullet-robot-envs,https://api.github.com/repos/hsp-iit/pybullet-robot-envs,116,22,184,5,14,7
77873475,floydhub/dockerfiles,https://api.github.com/repos/floydhub/dockerfiles,160,55,413,5,14,6
282260569,google/tensorflow-recorder,https://api.github.com/repos/google/tensorflow-recorder,158,29,128,12,14,6
225545436,datawhalechina/competition-baseline,https://api.github.com/repos/datawhalechina/competition-baseline,2625,798,274,0,14,5
138739777,ogroth/tf-gqn,https://api.github.com/repos/ogroth/tf-gqn,191,34,257,9,14,4
199890686,wpilibsuite/DetectCoral,https://api.github.com/repos/wpilibsuite/DetectCoral,10,13,248,2,14,4
161704592,CODAIT/graph_def_editor,https://api.github.com/repos/CODAIT/graph_def_editor,27,14,123,10,14,4
197433536,cmusatyalab/OpenTPOD,https://api.github.com/repos/cmusatyalab/OpenTPOD,111,14,272,6,14,3
252471162,pmeletis/panoptic_parts,https://api.github.com/repos/pmeletis/panoptic_parts,74,13,194,1,14,3
199090254,kundajelab/bpnet,https://api.github.com/repos/kundajelab/bpnet,89,18,132,11,14,3
267679105,JanMarcelKezmann/TensorFlow-Advanced-Segmentation-Models,https://api.github.com/repos/JanMarcelKezmann/TensorFlow-Advanced-Segmentation-Models,60,20,187,2,14,2
139738360,tucan9389/PoseEstimation-CoreML,https://api.github.com/repos/tucan9389/PoseEstimation-CoreML,589,127,112,26,14,2
171723172,tensorflow/ngraph-bridge,https://api.github.com/repos/tensorflow/ngraph-bridge,134,67,1451,25,13,42
248545840,learningOrchestra/mlToolKits,https://api.github.com/repos/learningOrchestra/mlToolKits,49,19,1193,8,13,14
132678371,aws/sagemaker-tensorflow-extensions,https://api.github.com/repos/aws/sagemaker-tensorflow-extensions,42,29,161,11,13,14
246364739,CiscoAI/cisco-kubeflow-starter-pack,https://api.github.com/repos/CiscoAI/cisco-kubeflow-starter-pack,56,18,598,2,13,11
248501097,huawei-noah/trustworthyAI,https://api.github.com/repos/huawei-noah/trustworthyAI,377,86,133,11,13,8
305535166,SMAT-Lab/Scalpel,https://api.github.com/repos/SMAT-Lab/Scalpel,77,10,459,0,13,7
116282426,minerva-ml/open-solution-toxic-comments,https://api.github.com/repos/minerva-ml/open-solution-toxic-comments,153,53,162,1,13,6
257650290,rte-france/l2rpn-baselines,https://api.github.com/repos/rte-france/l2rpn-baselines,49,29,277,2,13,5
304488783,AllenInstitute/deepinterpolation,https://api.github.com/repos/AllenInstitute/deepinterpolation,169,36,408,13,13,4
218172200,pranaymanocha/PerceptualAudio,https://api.github.com/repos/pranaymanocha/PerceptualAudio,235,27,178,4,13,3
175633299,TheFoundryVisionmongers/nuke-ML-server,https://api.github.com/repos/TheFoundryVisionmongers/nuke-ML-server,115,33,110,16,13,3
137585470,cpmpercussion/keras-mdn-layer,https://api.github.com/repos/cpmpercussion/keras-mdn-layer,142,38,109,10,13,3
92664599,kozistr/Awesome-GANs,https://api.github.com/repos/kozistr/Awesome-GANs,673,161,1652,11,13,2
92932610,zfw1226/gym-unrealcv,https://api.github.com/repos/zfw1226/gym-unrealcv,240,51,666,6,13,2
97680527,StanfordVL/ReferringRelationships,https://api.github.com/repos/StanfordVL/ReferringRelationships,258,82,420,5,13,2
211845076,as-ideas/headliner,https://api.github.com/repos/as-ideas/headliner,229,41,276,1,13,2
190940467,pedropro/TACO,https://api.github.com/repos/pedropro/TACO,366,115,138,20,13,2
151119197,yshshrm/Data-Structures-And-Algorithms-Hacktoberfest18,https://api.github.com/repos/yshshrm/Data-Structures-And-Algorithms-Hacktoberfest18,193,1108,1148,7,12,437
173032424,PaddlePaddle/benchmark,https://api.github.com/repos/PaddlePaddle/benchmark,50,109,1274,22,12,83
118621604,DL4Jets/DeepJetCore,https://api.github.com/repos/DL4Jets/DeepJetCore,10,37,896,1,12,15
62352963,kundajelab/tfmodisco,https://api.github.com/repos/kundajelab/tfmodisco,66,21,823,10,12,12
185250428,ASKCOS/ASKCOS,https://api.github.com/repos/ASKCOS/ASKCOS,118,35,2114,4,12,11
225903949,tum-pbs/PhiFlow,https://api.github.com/repos/tum-pbs/PhiFlow,521,84,1570,1,12,9
88656556,p2irc/deepplantphenomics,https://api.github.com/repos/p2irc/deepplantphenomics,116,50,617,0,12,9
82790807,hcmlab/ssi,https://api.github.com/repos/hcmlab/ssi,53,20,310,6,12,9
419917201,Samsung/CredSweeper,https://api.github.com/repos/Samsung/CredSweeper,21,12,222,3,12,9
159427040,anki/vector-python-sdk,https://api.github.com/repos/anki/vector-python-sdk,501,328,156,19,12,9
112496759,ylongqi/openrec,https://api.github.com/repos/ylongqi/openrec,391,83,213,4,12,8
225978903,slalom/dataops-infra,https://api.github.com/repos/slalom/dataops-infra,15,35,136,50,12,7
265640658,Xilinx/pyxir,https://api.github.com/repos/Xilinx/pyxir,25,11,131,10,12,6
258172048,toshas/torch-fidelity,https://api.github.com/repos/toshas/torch-fidelity,351,21,121,3,12,6
157937307,HumanCompatibleAI/adversarial-policies,https://api.github.com/repos/HumanCompatibleAI/adversarial-policies,184,31,471,3,12,5
40738712,mynlp/ccg2lambda,https://api.github.com/repos/mynlp/ccg2lambda,197,45,355,9,12,5
65834410,mstritt/orbit-image-analysis,https://api.github.com/repos/mstritt/orbit-image-analysis,49,10,532,6,12,4
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,144,20,394,5,12,4
259154213,harvard-edge/multilingual_kws,https://api.github.com/repos/harvard-edge/multilingual_kws,77,17,221,14,12,4
214926442,bhoov/exbert,https://api.github.com/repos/bhoov/exbert,451,44,156,5,12,4
86444372,baldassarreFe/deep-koalarization,https://api.github.com/repos/baldassarreFe/deep-koalarization,391,74,154,2,12,4
197182459,PacktPublishing/hands-on-music-generation-with-magenta,https://api.github.com/repos/PacktPublishing/hands-on-music-generation-with-magenta,111,43,137,3,12,4
231942105,AdneneBoumessouer/MVTec-Anomaly-Detection,https://api.github.com/repos/AdneneBoumessouer/MVTec-Anomaly-Detection,162,37,433,11,12,2
195408640,NLP-LOVE/ML-NLP,https://api.github.com/repos/NLP-LOVE/ML-NLP,11132,3718,302,21,12,2
174665021,foamliu/Speech-Transformer,https://api.github.com/repos/foamliu/Speech-Transformer,75,27,254,1,12,2
78485664,roatienza/Deep-Learning-Experiments,https://api.github.com/repos/roatienza/Deep-Learning-Experiments,913,702,228,7,12,2
282023880,google-research/reverse-engineering-neural-networks,https://api.github.com/repos/google-research/reverse-engineering-neural-networks,91,28,141,6,12,2
100992520,GoogleCloudPlatform/ml-on-gcp,https://api.github.com/repos/GoogleCloudPlatform/ml-on-gcp,432,176,374,11,11,26
231034634,zldrobit/onnx_tflite_yolov3,https://api.github.com/repos/zldrobit/onnx_tflite_yolov3,63,21,1844,1,11,21
160551490,ritwik12/Celestial-bodies-detection,https://api.github.com/repos/ritwik12/Celestial-bodies-detection,59,42,113,10,11,19
268641449,mlcommons/tiny,https://api.github.com/repos/mlcommons/tiny,162,40,196,5,11,12
163800813,snowkylin/tensorflow-handbook,https://api.github.com/repos/snowkylin/tensorflow-handbook,3654,827,830,14,11,10
151300862,instillai/TensorFlow-Course,https://api.github.com/repos/instillai/TensorFlow-Course,15999,3219,227,1,11,9
112975045,TheCacophonyProject/classifier-pipeline,https://api.github.com/repos/TheCacophonyProject/classifier-pipeline,16,14,1422,16,11,7
159797814,MorvanZhou/NLP-Tutorials,https://api.github.com/repos/MorvanZhou/NLP-Tutorials,609,237,321,3,11,6
168224993,mattbierbaum/arxiv-public-datasets,https://api.github.com/repos/mattbierbaum/arxiv-public-datasets,203,39,197,2,11,6
185262586,re-search/DocProduct,https://api.github.com/repos/re-search/DocProduct,518,141,333,21,11,5
18497322,UM-ARM-Lab/sdf_tools,https://api.github.com/repos/UM-ARM-Lab/sdf_tools,149,33,135,4,11,5
399383425,daydreaming666/Amenoma,https://api.github.com/repos/daydreaming666/Amenoma,203,24,122,8,11,5
103203596,qq456cvb/doudizhu-C,https://api.github.com/repos/qq456cvb/doudizhu-C,135,38,191,4,11,4
102374838,sigmaai/self-driving-golf-cart,https://api.github.com/repos/sigmaai/self-driving-golf-cart,183,63,449,3,11,3
157727478,PINTO0309/TensorflowLite-bin,https://api.github.com/repos/PINTO0309/TensorflowLite-bin,120,21,254,0,11,3
65201107,meownoid/tensorflow-rbm,https://api.github.com/repos/meownoid/tensorflow-rbm,306,128,111,0,11,3
94204636,wesselb/stheno,https://api.github.com/repos/wesselb/stheno,156,18,633,2,11,2
378774343,tgisaturday/dalle-lightning,https://api.github.com/repos/tgisaturday/dalle-lightning,53,10,560,2,11,2
289413738,huseinzol05/malaya-speech,https://api.github.com/repos/huseinzol05/malaya-speech,106,27,462,0,11,2
118673831,benedekrozemberczki/GEMSEC,https://api.github.com/repos/benedekrozemberczki/GEMSEC,224,52,152,1,11,2
86853350,guillaume-chevalier/seq2seq-signal-prediction,https://api.github.com/repos/guillaume-chevalier/seq2seq-signal-prediction,985,293,103,6,11,2
126507129,Kaggle/learntools,https://api.github.com/repos/Kaggle/learntools,320,185,2410,16,10,26
423593369,google-research/t5x,https://api.github.com/repos/google-research/t5x,240,17,192,4,10,22
154191812,SlicerIGT/aigt,https://api.github.com/repos/SlicerIGT/aigt,29,21,610,5,10,14
307342292,RelevanceAI/vectorhub,https://api.github.com/repos/RelevanceAI/vectorhub,398,42,765,6,10,7
